gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2832498634	StillImage	image/jpeg	https://observation.org/photos/8014050.jpg							Steven Van den Bussche			http://creativecommons.org/licenses/by-nc-nd/4.0/	Steven Van den Bussche
2832498634	StillImage	image/jpeg	https://observation.org/photos/8014048.jpg							Steven Van den Bussche			http://creativecommons.org/licenses/by-nc-nd/4.0/	Steven Van den Bussche
2832186514	StillImage	image/jpeg	https://observation.org/photos/1124258.jpg							Antoon De Rycke			http://creativecommons.org/licenses/by-nc-nd/4.0/	dr PlAntoon
2832186514	StillImage	image/jpeg	https://observation.org/photos/1124246.jpg							Antoon De Rycke			http://creativecommons.org/licenses/by-nc-nd/4.0/	dr PlAntoon
2831726484	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/8/524c5a60-4872-4b44-abe6-f2f620144bac_image.jpg										© All rights reserved	Harald Dahlby
2831679489	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/8/1048810f-6551-4957-9df0-c2e8644b081b_image.jpg										© All rights reserved	Lars Fuglestrand Løvald
2826021326	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/8/03e0afde-9501-47b6-ac76-c05ddec3b42b_image.jpg										© All rights reserved	Baro Moslet
2823049370	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/8/ad7fcdbe-4a1f-417b-b087-2b6317fb4a60_image.jpg										© All rights reserved	Anne-Karin Marcussen Møller
2822983308	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/7/7f75a1c1-e57b-42e0-8d3a-6b4e2916d102_image.jpg										© All rights reserved	Johnny R. Pedersen
2822900520	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/7/a633893a-772a-486f-af0a-25595211b36c_image.jpg										© All rights reserved	Syvert  Åsland
2822900520	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/7/1901bb50-db59-4c72-a923-2c362da2b43f_image.jpg										© All rights reserved	Syvert  Åsland
2818436369	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/7/0ad05b32-7487-4da2-a4d9-99befd53e29f_image.jpg			Mor med fire unger							© All rights reserved	Sarah Skouen
2815746551	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/7/20274cce-ce00-4f77-a4b8-050957473ab4_image.jpg	https://www.artportalen.se/Image/2956128					2020-07-15T00:00:00Z				© all rights reserved	Göran Hausenkamp
2815522490	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/9424a046-d347-4704-8b0a-f60128b77a58_image.jpg										© All rights reserved	Martha Karijord
2815394599	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/7/83cc64bf-e905-4d38-9fad-176644a0fd01_image.jpg										© All rights reserved	Geir E. Fugelsø
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/22fe628c-3ad5-4a9f-94bb-5f5827746d85_image.jpg										© All rights reserved	Jan Alsvik
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/3ab6ef05-35a2-4892-81ea-0e941e76a875_image.jpg										© All rights reserved	Jan Alsvik
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/bb23e53f-a1f5-4489-967e-ae9d0032d7f9_image.jpg										© All rights reserved	Jan Alsvik
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/5e2d7054-3457-44af-a61c-403545837f22_image.jpg										© All rights reserved	Jan Alsvik
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/70fa7ac0-151d-45ed-87d9-9fb450df7381_image.jpg										© All rights reserved	Jan Alsvik
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/1bf29858-d68b-4ba1-80cb-ed8b0a25c058_image.jpg										© All rights reserved	Jan Alsvik
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/06635022-b69a-4e1f-9c99-415a5dddcfd7_image.jpg										© All rights reserved	Jan Alsvik
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/cb5ee9e4-7b25-4a42-967e-9961f815ebe1_image.jpg										© All rights reserved	Jan Alsvik
2815382029	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/5aeef7bf-1b26-47ef-98f3-907b1958d909_image.jpg										© All rights reserved	Jan Alsvik
2815381420	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/607b1d50-af75-4a5e-b668-1b1d278830f8_image.jpg										© All rights reserved	Atle Ivar Olsen
2809668515	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/6/6b87c286-46eb-4559-9877-f27036785110_image.jpg	https://www.artportalen.se/Image/2908872					2020-06-24T00:00:00Z				© all rights reserved	Liza Andersson
2809553762	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/7/5baf33e2-04a0-4378-be8e-8832d076680b_image.jpg	https://www.artportalen.se/Image/2924365					2020-07-01T00:00:00Z				© all rights reserved	Göran Hausenkamp
2809220822	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/7/8532b5d7-9fe6-44f4-8984-a961249a982a_image.jpg	https://www.artportalen.se/Image/2926907					2020-07-02T00:00:00Z				© all rights reserved	Lars  Hässler
2809220822	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/7/907757d0-4456-4d69-a4dd-d79a80930e59_image.jpg	https://www.artportalen.se/Image/2926908					2020-07-02T00:00:00Z				© all rights reserved	Lars  Hässler
2808982434	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/6/e1b03ee7-4bf9-4570-8bca-9807a1655f31_image.jpg	https://www.artportalen.se/Image/2904420					2020-06-22T00:00:00Z				© all rights reserved	Virpi Nömtak
2808982434	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/6/a2f76062-5507-4fab-bab9-f41b59d14fff_image.jpg	https://www.artportalen.se/Image/2904421					2020-06-22T00:00:00Z				© all rights reserved	Virpi Nömtak
2808822751	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/696e1189-11c7-4ed2-a935-eaec979f19f7_image.jpg	https://www.artportalen.se/Image/2801148					2020-04-30T00:00:00Z				© all rights reserved	Staffan Boberg
2808481435	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/6/b35cc00c-2257-43df-a32c-b348cb5684f8_image.jpg	https://www.artportalen.se/Image/2904726					2020-06-22T00:00:00Z				© all rights reserved	Christian Nilsson
2807980143	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/6/97c1dee3-a213-4b1a-8529-b6d7ca03789d_image.jpg	https://www.artportalen.se/Image/2888977					2020-06-14T00:00:00Z				© all rights reserved	Stig Fredriksson
2631833481	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/6/fecd6c1e-27d5-49e3-87bd-b3ecec8d2f3a_image.jpg										© All rights reserved	Anita Rude
2628403014	StillImage	image/jpeg	https://warehouse1.indicia.org.uk/upload/52cf825c992dbd0b8b5c6d9e93b774f2aa1f0ba0.jpg											
2628403014	StillImage	image/jpeg	https://warehouse1.indicia.org.uk/upload/e6667fbba64f589451f0bd7633929f78d33fe10f.jpg											
2628403014	StillImage	image/jpeg	https://warehouse1.indicia.org.uk/upload/da548e3237acb08fcfd5ee5ae3bf3e3afa725892.jpg											
2627798173	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/df132531-4b1d-4d18-973f-65cadbcb5f5d_image.jpg										© All rights reserved	Bjørn Hammerseth
2627792394	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/b2c3fcae-988d-4faf-b717-a3ec92992e9b_image.jpg										© All rights reserved	Thorleif Thorsen
2627657824	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/1dec43bd-4d60-4c91-a543-fbcd0c64543a_image.jpg										© All rights reserved	Ståle Mæland
2627657824	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/7fa3ca91-51d1-407c-8c9c-b1d90c46d7c6_image.jpg										© All rights reserved	Ståle Mæland
2627620873	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/4/f7a67f34-ea65-4376-b636-7598017a4fc7_image.jpg										© All rights reserved	Ole Bjørn Braathen
2627617692	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/5/6fa33eca-94c6-4322-8441-75d39aa88ec4_image.jpg										© All rights reserved	Tina Maria Brenden
2627617692	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/5/5e9b245d-870a-4525-917d-35b001f4d521_image.jpg										© All rights reserved	Tina Maria Brenden
2627605627	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/4/cdfc7c87-e06b-4187-8d4e-d64144d66499_image.jpg										© All rights reserved	Kåre Arnstein Lye
2627568929	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/726622cb-bcc1-497d-b633-397c3e4855c4_image.jpg										© All rights reserved	Thorleif Thorsen
2627565947	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/8b4e045c-1ad7-42f2-a27d-b1728eac496b_image.jpg										© All rights reserved	Runa S. Madsen
2627562003	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/5/a7bb6e20-eb8a-43bf-b4f6-68f0da7e1a4e_image.jpg										© All rights reserved	Anita Rude
2627546644	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/a72f2bef-f3ce-44f6-8a3a-8e4f6aa76178_image.jpg										© All rights reserved	Bernt Fredrik Blindheim
2627526978	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/aea4a56d-f4a8-4629-9eb9-daaa5c87fc76_image.jpg										© All rights reserved	Thorleif Thorsen
2627279534	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/42dab1a0-a2a8-47b6-a36a-355bbda8da04_image.jpg										© All rights reserved	Vidar Heibo
2627244846	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/6aaab38a-67fd-4b8a-b28f-891088c96c83_image.jpg			Fotos: Trond Aamodt							© All rights reserved	Trude Starholm
2627208879	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/5/71c72ad7-9a19-40c5-9cb4-597ff318f295_image.jpg										© All rights reserved	Trude Starholm
2627158876	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/257527ee-9670-48b5-96e1-c4a851ca25bb_image.jpg										© All rights reserved	Aksel Olsson
2627051382	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/c3c1833b-bb36-44b7-a3c1-a5e1486fb98a_image.jpg										© All rights reserved	Edna Mosand
2627007329	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/009a61cb-06e0-470c-b22f-c8e95d66b1ed_image.jpg										© All rights reserved	Thorleif Thorsen
2621964986	StillImage	image/jpeg	https://static.inaturalist.org/photos/34829201/medium.jpeg?1555276344											
2621959815	StillImage	image/jpeg	https://static.inaturalist.org/photos/7645313/medium.jpeg?1494071802											
2621955490	StillImage	image/jpeg	https://static.inaturalist.org/photos/13618173/medium.jpg?1519080776											
2621946834	StillImage	image/jpeg	https://static.inaturalist.org/photos/25139645/medium.jpg?1537307852											
2621945099	StillImage	image/jpeg	https://static.inaturalist.org/photos/6229642/medium.jpeg?1486583719											
2621930706	StillImage	image/jpeg	https://static.inaturalist.org/photos/6125999/medium.jpg?1485455229											
2619772377	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/305dcaa2-173d-4509-b013-a04fb1f06edd_image.jpg	https://www.artportalen.se/Image/2759521					2020-03-31T00:00:00Z				© all rights reserved	Göran Friman
2619750668	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/27bdecca-2780-4ebf-b24a-1e6c93cdc90e_image.jpg	https://www.artportalen.se/Image/2765472					2020-04-06T00:00:00Z				© all rights reserved	Ulf Zetterlund
2619529768	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/057c6e47-84b9-4e71-a178-4c265f7f545c_image.jpg	https://www.artportalen.se/Image/2768034					2020-04-08T00:00:00Z				© all rights reserved	Petra Sjödin
2619395643	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/e45e55fe-5705-47cc-a946-38f6602d64e0_image.jpg	https://www.artportalen.se/Image/2764837					2020-04-05T00:00:00Z				© all rights reserved	Mattias Lindberg
2619395643	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/a3039fd5-f3e4-44e5-92c0-ba45b0c554fe_image.jpg	https://www.artportalen.se/Image/2764835					2020-04-05T00:00:00Z				© all rights reserved	Mattias Lindberg
2619371384	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/0233beed-62ae-4429-9ea9-92fb854c733c_image.jpg	https://www.artportalen.se/Image/2759700					2020-03-31T00:00:00Z				© all rights reserved	Anton Sunnergren
2619335522	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/3214d46b-4109-4f93-b711-f5a040cd7ddc_image.jpg	https://www.artportalen.se/Image/2762970					2020-04-04T00:00:00Z				© all rights reserved	Hannu Kiuttu
2619335522	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/57a925dd-d1f4-4760-9bab-f06eaf65a741_image.jpg	https://www.artportalen.se/Image/2762971					2020-04-04T00:00:00Z				© all rights reserved	Hannu Kiuttu
2619335522	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/cf6f574d-bfa1-48b1-8079-5d945060d74a_image.jpg	https://www.artportalen.se/Image/2762969					2020-04-04T00:00:00Z				© all rights reserved	Hannu Kiuttu
2619335522	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/12b338f8-056d-4349-96ad-746dc122be19_image.jpg	https://www.artportalen.se/Image/2762738					2020-04-04T00:00:00Z				© all rights reserved	Hannu Kiuttu
2619335522	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/ccca7126-0700-4644-80be-d41a9229f22b_image.jpg	https://www.artportalen.se/Image/2762972					2020-04-04T00:00:00Z				© all rights reserved	Hannu Kiuttu
2619209473	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/84a7ab4d-dabc-4fc5-9ae0-c4f5fdecde16_image.jpg	https://www.artportalen.se/Image/2761794					2020-04-03T00:00:00Z				© all rights reserved	Pontus Dejenfelt
2619185362	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/e28b586d-42cb-4879-8cdd-abe971e05ea3_image.jpg	https://www.artportalen.se/Image/2759274					2020-03-31T00:00:00Z				© all rights reserved	Michael Egerzon
2619020600	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/eaddd104-3e91-498b-ad8a-0972257daa11_image.jpg	https://www.artportalen.se/Image/2763793					2020-04-05T00:00:00Z				© all rights reserved	Emma Kärrnäs
2618995949	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/8cd16f91-074a-4ac6-bd56-01c70aad1472_image.jpg	https://www.artportalen.se/Image/2773325					2020-04-11T00:00:00Z				© all rights reserved	Göran Esbjörnsson
2618945755	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/741a6921-cbaf-477f-a2a5-ba3a98ef7955_image.jpg	https://www.artportalen.se/Image/2767695					2020-04-07T00:00:00Z				© all rights reserved	Rode Nordin
2618937663	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/dc48799f-4c54-4dea-b8c9-4e61ad898f65_image.jpg	https://www.artportalen.se/Image/2765328					2020-04-06T00:00:00Z				© all rights reserved	Malin Björn
2618937663	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/14fec336-f69b-472a-8d0a-00ded854e852_image.jpg	https://www.artportalen.se/Image/2765327					2020-04-06T00:00:00Z				© all rights reserved	Malin Björn
2618844275	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/06c58d75-4c41-4c3c-bbac-2f195b80ce5c_image.jpg	https://www.artportalen.se/Image/2782158					2020-04-18T00:00:00Z				© all rights reserved	Bo Andersson
2618844275	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/4/009eeb52-f763-4eed-ad85-4e1a12fd27ba_image.jpg	https://www.artportalen.se/Image/2782157					2020-04-18T00:00:00Z				© all rights reserved	Bo Andersson
2604845509	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/2ee9d030-5b6a-43b5-8227-b0e5bfef7dc9_image.jpg	https://www.artportalen.se/Image/2720140					2020-03-23T00:00:00Z				© all rights reserved	Leif Gustavsson
2604083921	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/ff23a20a-85f2-4114-901b-12f8a411cade_image.jpg	https://www.artportalen.se/Image/2754277					2020-03-27T00:00:00Z				© all rights reserved	Anders Jacobsson
2593677436	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/408621a1-c284-40a1-a55a-c7b316d2a85c_image.jpg	https://www.artportalen.se/Image/2710942					2020-03-14T00:00:00Z				© all rights reserved	Mats Havskogen
2593677436	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/bc0f59e6-8741-423d-9c89-f8a5ad37a7e4_image.jpg	https://www.artportalen.se/Image/2710943					2020-03-14T00:00:00Z				© all rights reserved	Mats Havskogen
2593491587	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/5c9c39d8-5a12-41e4-ba4e-3e83bd081190_image.jpg	https://www.artportalen.se/Image/2715346					2020-03-18T00:00:00Z				© all rights reserved	Olavi Hinkkanen
2593491587	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/f56746f7-a4b1-4360-b29f-6734e571807b_image.jpg	https://www.artportalen.se/Image/2715345					2020-03-18T00:00:00Z				© all rights reserved	Olavi Hinkkanen
2593471723	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/2/d86ae40b-743a-4c3b-b9df-11f7f158e67f_image.jpg	https://www.artportalen.se/Image/2689440					2020-02-17T00:00:00Z				© all rights reserved	Peter Nordin
2593471723	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/2/951ebb85-b2bc-4e5f-a314-8bcf3591bd15_image.jpg	https://www.artportalen.se/Image/2689441					2020-02-17T00:00:00Z				© all rights reserved	Peter Nordin
2593421785	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/1352427b-3c0f-495b-9227-566a68f138ae_image.jpg	https://www.artportalen.se/Image/2718926					2020-03-22T00:00:00Z				© all rights reserved	Tommy Carlström
2593421785	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/f48d913b-11e4-422d-8288-cff8b09f935d_image.jpg	https://www.artportalen.se/Image/2718925					2020-03-22T00:00:00Z				© all rights reserved	Tommy Carlström
2593370724	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/745208c1-d71d-4e73-9773-c0b4378e5fbf_image.jpg	https://www.artportalen.se/Image/2719861					2020-03-22T00:00:00Z				© all rights reserved	Kim Larsson
2593310599	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/844bef12-7ad0-4a27-b593-1df1245daacb_image.jpg	https://www.artportalen.se/Image/2719209					2020-03-22T00:00:00Z				© all rights reserved	tomas jonsson
2593086071	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/3/03ce401f-05c9-45f7-ab39-192d0ba70cb4_image.jpg	https://www.artportalen.se/Image/2711357					2020-03-14T00:00:00Z				© all rights reserved	Leif Karlsson
2579176501	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/2/4a690e6c-51e7-4a99-a327-fffc0f52f44c_image.jpg			Foto: Lise Bjørlykke Kristiansen							© All rights reserved	Trude Starholm
2578990995	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/0d41f334-82e6-43fd-aac0-13f133485ab0_image.jpg										© All rights reserved	Thorleif Thorsen
2572798026	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/2/53e0135a-1c2e-4acd-80f3-9918901adfc0_image.jpg	https://www.artportalen.se/Image/2685244					2020-02-10T00:00:00Z				© all rights reserved	Krister Jakobsson
2572798026	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/2/977cd542-07dd-437f-98b2-8e89dd7e7afc_image.jpg	https://www.artportalen.se/Image/2685245					2020-02-10T00:00:00Z				© all rights reserved	Krister Jakobsson
2572798026	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/2/891def58-c69b-44c0-a697-1e2281ee6d8c_image.jpg	https://www.artportalen.se/Image/2685248					2020-02-10T00:00:00Z				© all rights reserved	Krister Jakobsson
2572798026	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/2/37a16198-d84d-449d-8637-c8074dea19c7_image.jpg	https://www.artportalen.se/Image/2685246					2020-02-10T00:00:00Z				© all rights reserved	Krister Jakobsson
2572768430	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/2/9df2334d-b637-4933-a50e-0fe5ba0ae084_image.jpg	https://www.artportalen.se/Image/2693999					2020-02-23T00:00:00Z				© all rights reserved	Andreas Johnsen
2569545127	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/2/158a52eb-9dec-40e6-9d6e-31cb72423712_image.jpg										© All rights reserved	Helga Saksen  Hammer
2569545127	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/2/f1db729b-ab64-4571-be84-8895c395a46d_image.jpg										© All rights reserved	Helga Saksen  Hammer
2565091129	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/2/0524a40d-65bc-46fc-bc34-3dcad4f630f5_image.jpg										© All rights reserved	Siri Sofie Børseth
2565091129	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/2/2f1a5c98-b17b-48c3-b14c-deb4059abd28_image.jpg										© All rights reserved	Siri Sofie Børseth
2563102485	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/1/578d9191-f2a8-4462-9898-efe44479eda1_image.jpg										© All rights reserved	Jerry Skogbeck
2563098017	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/1/f618ed7f-9c3a-4b02-9a6a-7df4604e5dbb_image.jpg										© All rights reserved	Atle Ivar Olsen
2562098873				https://naturgucker.net/?sprache=en&bild=-237166461										
2560817592	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/1/11598122-d3fe-4941-ac27-3b43580b10a2_image.jpg										© All rights reserved	Elisabeth Bråthen
2560814026	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/1/1b6883be-85a5-4390-bddd-3c0c60db47cb_image.jpg										© All rights reserved	Lukas Tietgen
2558363946	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2020/1/5384395f-1fca-4b56-8d56-d035b82f743f_image.jpg	https://www.artportalen.se/Image/2665957					2020-01-18T00:00:00Z				© all rights reserved	Kalle Nordqvist
2549815843	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/1/3e4b189d-099d-45e0-abc3-d252a89b24b4_image.jpg										© All rights reserved	Jan-Egil Eilertsen
2549447148				http://www.ornitho.cat/index.php?m_id=54&id=4975845										
2549446902				http://www.ornitho.cat/index.php?m_id=54&id=5115840										
2549439248				http://www.ornitho.cat/index.php?m_id=54&id=4631802										
2549438067				http://www.ornitho.cat/index.php?m_id=54&id=4893748										
2549429459				http://www.ornitho.cat/index.php?m_id=54&id=5134719										
2549427610				http://www.ornitho.cat/index.php?m_id=54&id=4098730										
2549423156				http://www.ornitho.cat/index.php?m_id=54&id=4784651										
2549421297				http://www.ornitho.cat/index.php?m_id=54&id=4411707										
2549418075				http://www.ornitho.cat/index.php?m_id=54&id=5041319										
2549412224				http://www.ornitho.cat/index.php?m_id=54&id=4648322										
2549408991				http://www.ornitho.cat/index.php?m_id=54&id=5120430										
2549408582				http://www.ornitho.cat/index.php?m_id=54&id=5025886										
2549396242				http://www.ornitho.cat/index.php?m_id=54&id=4185092										
2549374559				http://www.ornitho.cat/index.php?m_id=54&id=5025621										
2549374059				http://www.ornitho.cat/index.php?m_id=54&id=4674238										
2549368558				http://www.ornitho.cat/index.php?m_id=54&id=4699628										
2549367123				http://www.ornitho.cat/index.php?m_id=54&id=5120330										
2549366928				http://www.ornitho.cat/index.php?m_id=54&id=4927306										
2549366897				http://www.ornitho.cat/index.php?m_id=54&id=3966218										
2549366870				http://www.ornitho.cat/index.php?m_id=54&id=4976467										
2549361180				http://www.ornitho.cat/index.php?m_id=54&id=5088853										
2549352444				http://www.ornitho.cat/index.php?m_id=54&id=4787625										
2549349174				http://www.ornitho.cat/index.php?m_id=54&id=4914187										
2549346435				http://www.ornitho.cat/index.php?m_id=54&id=4970298										
2549345580				http://www.ornitho.cat/index.php?m_id=54&id=4742992										
2549342440				http://www.ornitho.cat/index.php?m_id=54&id=5042469										
2549328701				http://www.ornitho.cat/index.php?m_id=54&id=4458538										
2549326665				http://www.ornitho.cat/index.php?m_id=54&id=4241576										
2549323154				http://www.ornitho.cat/index.php?m_id=54&id=5025881										
2549315201				http://www.ornitho.cat/index.php?m_id=54&id=4911472										
2549311875				http://www.ornitho.cat/index.php?m_id=54&id=5099270										
2549307849				http://www.ornitho.cat/index.php?m_id=54&id=4224483										
2549307730				http://www.ornitho.cat/index.php?m_id=54&id=5053706										
2549304086				http://www.ornitho.cat/index.php?m_id=54&id=4790498										
2549300529				http://www.ornitho.cat/index.php?m_id=54&id=5112919										
2549299734				http://www.ornitho.cat/index.php?m_id=54&id=4707630										
2549290522				http://www.ornitho.cat/index.php?m_id=54&id=5116829										
2549289869				http://www.ornitho.cat/index.php?m_id=54&id=5025853										
2549289654				http://www.ornitho.cat/index.php?m_id=54&id=4689433										
2549288687				http://www.ornitho.cat/index.php?m_id=54&id=4938047										
2549276126				http://www.ornitho.cat/index.php?m_id=54&id=4778627										
2549275721				http://www.ornitho.cat/index.php?m_id=54&id=5101788										
2549264920				http://www.ornitho.cat/index.php?m_id=54&id=5064298										
2549250622				http://www.ornitho.cat/index.php?m_id=54&id=4950922										
2549250434				http://www.ornitho.cat/index.php?m_id=54&id=4965018										
2549250231				http://www.ornitho.cat/index.php?m_id=54&id=4644785										
2549242775				http://www.ornitho.cat/index.php?m_id=54&id=4991853										
2549242665				http://www.ornitho.cat/index.php?m_id=54&id=4711554										
2549242366				http://www.ornitho.cat/index.php?m_id=54&id=4537318										
2549239270				http://www.ornitho.cat/index.php?m_id=54&id=3919757										
2549228397				http://www.ornitho.cat/index.php?m_id=54&id=5120900										
2549228019				http://www.ornitho.cat/index.php?m_id=54&id=4960358										
2549060422	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2019/12/4b6577f0-8f25-43de-88d9-181d80a032a3_image.jpg	https://www.artportalen.se/Image/2651970					2019-12-30T00:00:00Z				© all rights reserved	Daniel Andersson
2547674975				https://naturgucker.net/?sprache=en&bild=-999261815										
2547674975				https://naturgucker.net/?sprache=en&bild=231908269										
2547674975				https://naturgucker.net/?sprache=en&bild=-2102854011										
2547674975				https://naturgucker.net/?sprache=en&bild=2078654384										
